30,3,0.14,2.25,27,17.45,93,5.920	
50,3,0.12,3.14,28,15.96,253,4.305
70,3,0.06,4.5,21,14.09,582,3.096
30,7,0.0,1.98,6,18.01,790,7.198
50,7,0.0,3.21,9,16.19,664,4.447
70,7,0.02,2.11,7,17.79,329,6.686
30,11,0.02,3.63,9,16.52,719,3.915
50,11,0.01,3.14,8,16.21,804,4.506
70,11,0.02,2.1,7,17.8,323,6.716
30,15,0.0,3.3,9,16.94,1157,3.555
50,15,0.0,2.75,7,16.9,868,5.188
70,15,0.01,1.97,5,14.87,1566,3.553
30,19,0.01,1.97,5,17.82,715,7.132
50,19,0.0,3.66,6,17.89,799,6.976
70,19,0.01,3.64,6,15.4,1793,3.876
